"Valimissündmus";"Jaoskonna number";"KOV või linnaosa";"Valimisringkond";"Jaoskonnas saavad hääletada ka teise ringkonda kuuluvad valijad";"Jaoskond korraldab kodus hääletamist";"Ära näita jaoskonda kaardirakendusel";"Jaoskonna telefoninumber";"E-posti aadress";"Valimiskasti koju tellimise telefoninumber";"Asukoha nimetus";"address";"Ligipääsetavus on olemas";"Info ligipääsetavuse kohta";"Valimispäev või eelhääletamine";"Kellaajad";"Valimispäev või eelhääletamise päev"
"RK_2023";"1";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"true";"false";"false";"0037258887188";"lii.laanemets@tyri.ee";"";"Türi Kultuurikeskus";"Hariduse tn 1, Türi linn, Türi vald, Järva maakond";"true";"hoone juures parkla";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"1";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"true";"false";"false";"0037258887188";"lii.laanemets@tyri.ee";"";"Türi Kultuurikeskus";"Hariduse tn 1, Türi linn, Türi vald, Järva maakond";"true";"hoone juures parkla";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887189";"lii.laanemets@tyri.ee";"0037258887189";"Türi Ühisgümnaasium";"Tolli tn 62, Türi linn, Türi vald, Järva maakond";"true";"hoone juures parkla";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887189";"lii.laanemets@tyri.ee";"0037258887189";"Türi Ühisgümnaasium";"Tolli tn 62, Türi linn, Türi vald, Järva maakond";"true";"hoone juures parkla";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887190";"lii.laanemets@tyri.ee";"";"Oisu rahvamaja";"Estonia pst 1, Oisu alevik, Türi vald, Järva maakond";"true";"hoone juures parkla";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887190";"lii.laanemets@tyri.ee";"";"Oisu rahvamaja";"Estonia pst 1, Oisu alevik, Türi vald, Järva maakond";"true";"hoone juures parkla";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"3";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887190";"lii.laanemets@tyri.ee";"";"Retla-Kabala Kooli Kabala koolimaja";"Pargi tn 2, Kabala küla, Türi vald, Järva maakond";"true";"Ratastooliga võimalik hoonesse pääseda koolimaja külguksest, hoone juures parkimisvõimalus.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"4";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887191";"lii.laanemets@tyri.ee";"";"Käru põhikool";"Aia tn 20, Käru alevik, Türi vald, Järva maakond";"true";"hoone juures parkla";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887191";"lii.laanemets@tyri.ee";"";"Käru põhikool";"Aia tn 20, Käru alevik, Türi vald, Järva maakond";"true";"hoone juures parkla";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"5";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887192";"lii.laanemets@tyri.ee";"";"Väätsa rahvamaja";"Pikk tn 3, Väätsa alevik, Türi vald, Järva maakond";"true";"hoone juures parkla";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"5";"Türi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887192";"lii.laanemets@tyri.ee";"";"Väätsa rahvamaja";"Pikk tn 3, Väätsa alevik, Türi vald, Järva maakond";"true";"hoone juures parkla";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"1";"Viljandi linn";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887376";"valimised@viljandi.ee";"0037258887377";"Viljandi Kesklinna Kool";"Uueveski tee 1, Viljandi linn, Viljandi maakond";"true";"Ratastooliga ja lapsevankriga sisenemine peauksest on tagatud. Ühistranspordi info - https://web.peatus.ee/aikataulut/urban-lines/5";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Viljandi linn";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887376";"valimised@viljandi.ee";"0037258887377";"Viljandi Kesklinna Kool";"Uueveski tee 1, Viljandi linn, Viljandi maakond";"true";"Ratastooliga ja lapsevankriga sisenemine peauksest on tagatud. Ühistranspordi info - https://web.peatus.ee/aikataulut/urban-lines/5";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"2";"Viljandi linn";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887377";"valimised@viljandi.ee";"0037258887377";"Viljandi Jakobsoni Kool";"Riia mnt 91, Viljandi linn, Viljandi maakond";"true";"Ratastooliga ja lapsevankriga sisenemine peauksest on tagatud. Ühistranspordi info - https://web.peatus.ee/aikataulut/urban-lines/5";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Viljandi linn";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887377";"valimised@viljandi.ee";"0037258887377";"Viljandi Jakobsoni Kool";"Riia mnt 91, Viljandi linn, Viljandi maakond";"true";"Ratastooliga ja lapsevankriga sisenemine peauksest on tagatud. Ühistranspordi info - https://web.peatus.ee/aikataulut/urban-lines/5";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Viljandi linn";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887378";"valimised@viljandi.ee";"0037258887377";"Viljandi Paalalinna Kool";"Paala tee 46, Viljandi linn, Viljandi maakond";"true";"Hääletusruumi saab sööklapoolsest uksest. Ratastooliga ja lapsevankriga sisenemine on tagatud. Ühistranspordi info - https://web.peatus.ee/aikataulut/urban-lines/5";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Viljandi linn";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"false";"false";"0037258887378";"valimised@viljandi.ee";"0037258887377";"Viljandi Paalalinna Kool";"Paala tee 46, Viljandi linn, Viljandi maakond";"true";"Hääletusruumi saab sööklapoolsest uksest. Ratastooliga ja lapsevankriga sisenemine on tagatud. Ühistranspordi info - https://web.peatus.ee/aikataulut/urban-lines/5";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"4";"Viljandi linn";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"true";"false";"false";"0037258887379";"valimised@viljandi.ee";"0037258887377";"Sakala Keskus";"Tallinna tn 5, Viljandi linn, Viljandi maakond";"true";"Ratastooliga ja lapsevankriga sisenemine on tagatud hoovipoolsest uksest. Ühistranspordi info - https://web.peatus.ee/aikataulut/urban-lines/5";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Viljandi linn";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"true";"false";"false";"0037258887379";"valimised@viljandi.ee";"0037258887377";"Sakala Keskus";"Tallinna tn 5, Viljandi linn, Viljandi maakond";"true";"Ratastooliga ja lapsevankriga sisenemine on tagatud hoovipoolsest uksest. Ühistranspordi info - https://web.peatus.ee/aikataulut/urban-lines/5";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"1";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887380";"helve.airich@gmail.com";"0037253550546";"Holstre Kool";"Kooli tee 1, Holstre küla, Viljandi vald, Viljandi maakond";"true";"Ratastooliga ligipääsemisel abistab jaoskonnakomisjon.";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"1";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887380";"helve.airich@gmail.com";"0037253550546";"Paistu Rahvamaja";"Paistu tee 14, Paistu küla, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887380";"helve.airich@gmail.com";"0037253550546";"Paistu Rahvamaja";"Paistu tee 14, Paistu küla, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"2";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887381";"tiina.torim@viljandivald.ee";"0037253550546";"Päri Rahvaraamatukogu";"Kannikmäe tee 18, Päri küla, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887381";"tiina.torim@viljandivald.ee";"0037253550546";"Päri Rahvaraamatukogu";"Kannikmäe tee 18, Päri küla, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887382";"juki.juhanson@gmail.com";"0037253550546";"Ramsi Vaba Aja Keskus";"Ramsi tee 5, Ramsi alevik, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887382";"juki.juhanson@gmail.com";"0037253550546";"Ramsi Vaba Aja Keskus";"Ramsi tee 5, Ramsi alevik, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"4";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887383";"meretanson1984@gmail.com";"0037253550546";"Saarepeedi Rahvamaja";"Saarepeedi rahvamaja, Saarepeedi küla, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"4";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887383";"meretanson1984@gmail.com";"0037253550546";"Uusna Külamaja";"Uusna tee 6, Uusna küla, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887383";"meretanson1984@gmail.com";"0037253550546";"Uusna Külamaja";"Uusna tee 6, Uusna küla, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"5";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"true";"true";"false";"0037258887384";"erika.lond@viljandivald.ee";"0037253550546";"Viiratsi Rahvamaja";"Sakala tn 3, Viiratsi alevik, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"5";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"true";"true";"false";"0037258887384";"erika.lond@viljandivald.ee";"0037253550546";"Viiratsi Rahvamaja";"Sakala tn 3, Viiratsi alevik, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"6";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887385";"rivo.aren@viljandivald.ee";"0037253550546";"Kolga-Jaani teenuskeskus";"Viljandi mnt 6, Kolga-Jaani alevik, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"6";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887385";"rivo.aren@viljandivald.ee";"0037253550546";"Kolga-Jaani teenuskeskus";"Viljandi mnt 6, Kolga-Jaani alevik, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"7";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887386";"ronimois@hot.ee";"0037253550546";"Kärstna võimla";"Pärna tn 2, Kärstna küla, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"7";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887386";"ronimois@hot.ee";"0037253550546";"Mustla Rahvamaja";"Posti tn 52e, Mustla alevik, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"7";"Viljandi vald";"Valimisringkond nr 8 – Järva- ja Viljandimaa";"false";"true";"false";"0037258887386";"ronimois@hot.ee";"0037253550546";"Mustla Rahvamaja";"Posti tn 52e, Mustla alevik, Viljandi vald, Viljandi maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"1";"Elva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887315";"kristi.kalmus@elva.ee";"0037258887315";"Elva Kultuurikeskus";"Kesk tn 30, Elva linn, Elva vald, Tartu maakond";"true";"Ligipääs nii ratastooli kui ka lapsekäruga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Elva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887315";"kristi.kalmus@elva.ee";"0037258887315";"Elva Kultuurikeskus";"Kesk tn 30, Elva linn, Elva vald, Tartu maakond";"true";"Ligipääs nii ratastooli kui ka lapsekäruga.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"2";"Elva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887316";"hille.deede@elva.ee";"0037258887316";"Puhja Noortekeskus";"Viljandi tee 28/2, Puhja alevik, Elva vald, Tartu maakond";"true";"Ligipääs nii ratastooli kui ka lapsekäruga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Elva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887316";"hille.deede@elva.ee";"0037258887316";"Puhja Noortekeskus";"Viljandi tee 28/2, Puhja alevik, Elva vald, Tartu maakond";"true";"Ligipääs nii ratastooli kui ka lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Elva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887317";"kaisa.kangro@elva.ee";"0037258887317";"Rannu Päevakeskus";"Elva tee 3, Rannu alevik, Elva vald, Tartu maakond";"true";"Ligipääs nii ratastooli kui ka lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Elva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887317";"kaisa.kangro@elva.ee";"0037258887317";"Rannu Päevakeskus";"Elva tee 3, Rannu alevik, Elva vald, Tartu maakond";"true";"Ligipääs nii ratastooli kui ka lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"4";"Elva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887318";"ene.joosing@elva.ee";"0037258887318";"Rõngu Rahvamaja";"Valga mnt 12, Rõngu alevik, Elva vald, Tartu maakond";"true";"Ligipääs nii ratastooli kui ka lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Elva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887318";"ene.joosing@elva.ee";"0037258887318";"Rõngu Rahvamaja";"Valga mnt 12, Rõngu alevik, Elva vald, Tartu maakond";"true";"Ligipääs nii ratastooli kui lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"1";"Jõgeva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887163";"info@jogeva.ee";"0037253736299";"Jõgeva Kultuurikeskus";"Aia tn 6, Jõgeva linn, Jõgeva vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"1";"Jõgeva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887163";"info@jogeva.ee";"0037253736299";"Jõgeva Kultuurikeskus";"Aia tn 6, Jõgeva linn, Jõgeva vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja laspevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Jõgeva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"false";"false";"0037258887164";"info@jogeva.ee";"0037253736299";"Laiuse Jaan Poska Põhikool";"Kuremaa tee 30, Laiuse alevik, Jõgeva vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Jõgeva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"false";"false";"0037258887164";"info@jogeva.ee";"0037253736299";"Laiuse Jaan Poska Põhikool";"Kuremaa tee 30, Laiuse alevik, Jõgeva vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Jõgeva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"false";"false";"0037258887165";"info@jogeva.ee";"0037253736299";"Vaimastvere Kool";"Kooli, Vaimastvere küla, Jõgeva vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Jõgeva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"false";"false";"0037258887165";"info@jogeva.ee";"0037253736299";"Vaimastvere Kool";"Kooli, Vaimastvere küla, Jõgeva vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Jõgeva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887166";"info@jogeva.ee";"0037253736299";"Palamuse teenuskeskus";"Kooli tn 4, Palamuse alevik, Jõgeva vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"4";"Jõgeva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887166";"info@jogeva.ee";"0037253736299";"Palamuse teenuskeskus";"Kooli tn 4, Palamuse alevik, Jõgeva vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"5";"Jõgeva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887167";"info@jogeva.ee";"0037253736299";"Vaiatu rahvamaja";"Vaiatu küla, Jõgeva vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"5";"Jõgeva vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887167";"info@jogeva.ee";"0037253736299";"Vaiatu rahvamaja";"Vaiatu küla, Jõgeva vald, Jõgeva maakond";"true";"Ligipääsetavus on olemas - Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"1";"Kambja vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887319";"marina.lehismets@kambja.ee";"0037256885812";"Eesti Maaelumuuseumid, häärberihoone saal";"Pargi tn 4, Ülenurme alevik, Kambja vald, Tartu maakond";"true";"Kaldtee ratastooli jaoks olemas. Ühistranspordiga tulek võimalik.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"1";"Kambja vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887319";"marina.lehismets@kambja.ee";"0037256885812";"Eesti Maaelumuuseumid, häärberihoone saal";"Pargi tn 4, Ülenurme alevik, Kambja vald, Tartu maakond";"true";"Kaldtee ratastooli jaoks olemas. Ühistranspordiga tulek võimalik.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Kambja vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887320";"marina.lehismets@kambja.ee";"0037256885812";"Tõrvandi Raamatukogu saal";"Ringtee 1, Tõrvandi alevik, Kambja vald, Tartu maakond";"true";"Kaldtee ratastooli jaoks olemas. Ühistranspordiga tulek võimalik.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Kambja vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887320";"marina.lehismets@kambja.ee";"0037256885812";"Tõrvandi Raamatukogu saal";"Ringtee 1, Tõrvandi alevik, Kambja vald, Tartu maakond";"true";"Kaldtee ratastooli jaoks olemas. Ühistranspordiga tulek võimalik.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-02"
"RK_2023";"2";"Kambja vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887320";"marina.lehismets@kambja.ee";"0037256885812";"Tõrvandi raamatukogu saal";"Ringtee 1, Tõrvandi alevik, Kambja vald, Tartu maakond";"true";"Olemas kaldtee ratastooli jaoks ja ühistranspordiga tulek võimalik";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
